title,datetime,raw_txt
HC lawyer held for rape and blackmail of intern,2018-07-20T01:10:21+05:30,"NEW DELHI: An advocate of the Delhi high court was arrested after a law intern alleged that she had been raped by him on several occasions.

 The 42-year-old accused  , a resident of  , was sent to police remand after being produced before a magistrate. He has been taken to Ahmedabad for collection of evidence, said DCP (New Delhi district) Madhur Verma.
 
 The woman had filed a complaint at Tilak Marg police station on July 9, following which a team led by SHO Naresh Kumar was formed to investigate the case. The team arrested him from one of his chambers on  .
 
 In a statement to TOI, the Delhi High Court Bar Association (HCBA) condemned the incident. HCBA secretary Amit Sharma, however, clarified that the accused was not enlisted with the association and not its member, nor was he given a chamber by HCBA.
 
 In her complaint, the woman said that she was interning with another advocate in 2016, as part of her college programme module. During this time she was introduced to the accused. The accused often called her to to his office and gave her work, she said. Problems started when she returned for a second internship after a few months. Then, he allegedly lured her into working with him.
 
 The woman told police that the accused first molested her in his chamber and later apologised. He also claimed that he would give her a stipend of Rs 10,000. On July 15, 2016 he asked her to accompany him to Ahmedabad for an important meeting. 
 
 “The accused had allegedly booked one room and convinced her to stay with him. In the early hours, the accused forced himself on her. When she objected, he claimed that he had filmed the act and threatened to release the video if she told anyone about it,” said a senior police officer quoting her statement.
 
 The woman alleged that he even told her that earlier too he had raped an air-hostess and filmed the act. He boasted that nothing happened to him in that case. Later, the accused allegedly assaulted her few more times.
 
 The police have checked the veracity of this claim and found that an FIR of rape had been filed against him in 2007, but he was acquitted in that case due to lack of evidence.
 
 
"
17-year-old molested and gang-raped in four days,2018-07-22T11:47:53+05:30,"Indore: A 17-year-old girl was molested by a man and gang-raped by two persons in four days, one month after she ran away from her home at Punasa in   district. 

 The girl left her home on June 14 after being scolded and slapped by her father. She sat in a bus and reached Indore at around 4:30 pm. She wanted to live on her own so she started looking for some work in Indore, said police
 
 The teenager reached   College in search of work. There she came in contact with one Ravi Pipliya, a resident of Tarun Sagar in Kanadia. Ravi took her to his home and asked her to do household chores with a promise to pay her appropriate amount for the work. The girl met Ravi’s mother, sister and brother and lived with him for a while. On July 17, Ravi tried to   her, but, she somehow managed to run away from the spot by locking herself in bathroom. 
 
 After a while, she was thrown out of his house. Ravi also threatened to kill her if she spoke about the incident to anyone.
 
 The girl then approached a man Satish Panchal, owner of a grocery shop nearby again in search of work. Satish allegedly took her to his friend Prashant Pandey’s flat in Palasia area where he and Prashant took turns to rape her. 
 
 The girl was left alone in the flat, where she slept for night and fled in the morning. She got a call from a police station in Khandwa and the officials promised to help her following which she returned her village. 
 
 Based on the complaint of the girl, Khandwa police registered a zero FIR and sent it to Palasia police station, where a case was registered on Saturday. 
 
 “Ravi has been booked under section 354, whereas Santosh Panchal and Prashant Pandey have been booked under section 376 of the IPC,” Palasia police station sub-inspector Omkar Singh Bhadoria said.
 
 
"
Gujarat BJP neta booked for raping 21-year-old,2018-07-20T03:32:15+05:30,"SURAT: Nine days after a 21-year-old woman submitted an application alleging that she was raped by BJP leader Jayanti  , 53, the Sarthana police on Thursday booked the former MLA for rape, kidnapping and other charges. 

 It was a day of high drama outside the police commissioner's office as large number of Congress workers barged in along with the woman. The woman was taken to the detection of crime branch (DCB) in the same car in which she had come.
 
 Police commissioner Satish Sharma said, ""The offence has been registered against Bhanushali and his   too."" Bhanushali, who had represented Abdasa constituency in Kutch from 2007 to 2012, had resigned as the state BJP vice-president after the rape allegation was made on June 13.
 
  The woman had also alleged that the BJP leader was forcing her to enter into physical relationship with other men. 
 
 
"
Audio clip of priest in rape case goes viral,2018-07-20T04:31:35+05:30,"KOCHI: Syro-Malabar Church on Thursday defended a phone call recording doing the rounds on social media in which major archbishop cardinal   is heard talking to the survivor in the rape case involving   Bishop Franco Mulakkal. 

 In the audio clip, a female voice can be heard telling the cardinal that the ""issue"" has gone out of hand and that even police were involved. The audio is being circulated to ""prove"" that the cardinal knew about the abuse but kept quiet. The church has now accepted the recording as original but said the conversation was taken out of context to create confusion.
 
  ""In the conversation the nun is informing the cardinal about the difficulties she was facing in society. Nowhere does she mention about any sexual assault,"" said a statement issued by the Church. 
 
  The audio starts with the nun telling that a police officer from Jalandhar told her over the phone that they received a complaint from a priest that she blackmailed him and that she refuted the allegation. She also talks about a report, where the mother   has alleged disobedience on her part. The cardinal then tells her to talk to the apostolic   (Vatican's representative in India) and when she responds that she was not getting an appointment, the cardinal advises her to meet the Catholic Bishops' Conference of India president. 
 
 When the nun asks him to arrange an appointment, he says ""Then it would be revealed that I knew about all this."" 
 
  Meanwhile, Fr Abraham Varghese (Sony), a priest attached to the Malankara Orthodox Syrian Church and the first accused in the rape of a married woman, uploaded on a video YouTube, terming the allegations against him as ""baseless"". The video in which Sony questioned the survivor's ""character"" was withdrawn 30 minutes after it was uploaded. 
 
 
"
Pastor arrested from Delhi international airport for rape,2018-07-20T05:32:44+05:30,"MOHALI: Police on Thursday arrested a pastor, known as ‘healer baba’ in Punjab, from Delhi international   for allegedly raping a 31-year-old woman on the pretext of sending her abroad. The resident of Zirakpur had filed a complaint against the   in April this year, saying he raped her several times and even made a video of it.

 
 
 According to the police, the 35-year-old pastor was a native of Yamunanagar and had been living in Chandigarh. Police said he was not associated with any church and was a self-proclaimed healer, who used to give sermons. 
 
 
  
 
 He was caught from the Delhi airport when he was about to board a flight to London to be part of an event to be held there on July 21. 
 
 The complainant, who hails from Hoshiarpur district, told the police that the pastor had threatened her that if she lodged a complaint against him or did not agree to his demands, he would post her video on social media. Police said in April the woman narrated her ordeal to a   activist, who helped her in lodging an FIR.
 
 A case has been registered against him under various sections of the IPC and the   (IT) Act at Zirakpur police station.
 
 Apart from the pastor, six of his associates were also booked in the case.
 
 “We had received the   complaint in April this year. The accused was on the run since. We had issued a look-out notice against him and nabbed him when he was leaving for England,” said Zirakpur SHO Pawan Kumar. He said the pastor was not associated with any organization or church. 
 
 The survivor, in her complaint, stated that she first attended a prayer meeting of the accused at a place located near   two years ago. “On July 7, 2017, he called on my cellphone and asked me to join him at an eating joint on Chandigarh-Ambala highway. He also asked me to bring along my passport. When I reached the eating joint, he took me to his flat in Chandigarh in his SUV. There he told me he would go to England and promised to take me along,” she added in the FIR.
 
 She alleged that he gave her sedatives and raped her in his flat. Thereafter he raped her several times after administering sedatives. He also recorded a video of her and issued threats.
 
 Cops said they produced the pastor in the local court and got his remand for two days. The accused is married and has two kids.
 
"
Three Panchkula cops suspended for ignoring rape survivor’s complaint,2018-07-21T06:05:55+05:30,"PANCHKULA:   police commissioner Charu Bali has suspended three   for ignoring a   and being negligent in registering an FIR.

 
 
 
  
 
 The 21-year-old woman was allegedly raped by 40 persons after being taken hostage at a guest house in Morni in Panchkula.
 
 Bali constituted a special investigation team (SIT) to be headed by additional superintendent of police (ASP) Anshu Singla assisted by station house officers of Chandimandir and women police stations to probe the case.
 
 Bali said, “This is a very serious matter. We have been repeatedly issuing instructions regarding handling of such cases with utmost priority and sensitivity. I have been sensitizing police officials personally, but still such cases emerge. We have put three cops under immediate suspension for failing to act, when the woman approached the police and also misdirecting her to get an FIR lodged in Chandigarh.”
 
 The survivor had approached the Chandigarh police after which it registered an FIR at the Manimajra police station. So far, UT police officials have arrested two accused in the case.
 
 Bali said instructions have been issued to deal with the   psychologically and with precaution. “Our first motive now is to counsel the rape survivor and lessen her trauma. Rest is the matter of investigations,” she said.
 
 Those suspended are assistant sub-inspector (ASI) Saraswati Kumari of women police station, ASI Mange Ram, in-charge Morni police post, and constable Kuldeep Kumar.
 
 Deputy commissioner of police (DCP) Rajinder Kumar Meena said the matter would be investigated and CCTV footage checked. “It will be checked as to why case was not registered in Panchkula. All the accused will be behind bars as soon as possible,” he said.
 
 
"
"3 years later, court frames charges in gang rape case",2018-07-21T04:50:00+05:30,"AHMEDABAD: A special POCSO court on Friday framed charges against eight persons in connection with the gang rape of a 17-year old   girl in a hotel near Shah-e-Alam Toll Naka in July 2015.

 Special judge B J Ganatra framed charges under sections 363, 376 2(g), 114 of the IPC, Protection of Children from Sexual Offences Act as well as atrocity laws against Zafar alias Sohail Shaikh,   Tirmizi, Razaurrehman Ansari, Mashkur Ali Alvi, Shozabkhan Pathan as well as two hotel staff – Ramesh Panchal and Bharat Damor. 
 
 Panchal and Dmor, who were working at the Silver Spring Hotel where the alleged incident had taken place, have been charged for abetment and violation of police notification, said advocate Anand Brahmbhatt who represents some of the accused persons.
 
 The J division police had also filed a chargesheet against the hotel owner Vijay Soni, but   quashed the case against him. The police investigation revealed that the 17-year-old girl was taken to the hotel on July 26, 2015 evening on a motorcycle by one of the accused persons, and then she was detained in the hotel room for next two days.
 
 
"
Rape of 12-year-old girl: Flat occupants take over security,2018-07-21T06:55:42+05:30,"CHENNAI: At the end of a week that began with the shocking revelation that security guards and elevator operators had gang-raped a 12-year-old girl for seven months in a 300-flat complex in Purasawalkam, residents had by Friday formed a task force for security and maintenance on the premises. 

 They sent a letter to other apartment associations to highlight the lessons they learned and the need to be proactive about security. They urged residents of other flats to take security as a collective responsibility, asking them to look out for each other and to not be afraid to question anything that appears suspicious.
 
 The letter called for vigilance, and asked parents and grandparents to be aware of the risks involved in entrusting the safety of their children to service providers.
 
 Stating that strangers can be dangerous, they plan to regularly hold awareness campaigns on a variety of topics including, for children, on appropriate and inappropriate touching.
 
 They also appealed to residents to cooperate with police, as they are best equipped to deal with criminals. 
 
 Social activists have raised concerns after a few media reports revealed the address of the 12-year-old   survivor. The girl’s family moved house in the middle of the week.
 
 A Narayanan of NGO   wrote a letter to the DGP and the city commissioner, asking that police personnel be directed not to reveal the identity of rape victims. Activists also asked the media to not to publish or broadcast any personal information about victims of sexual assault. 
 
 Publishing such information is punishable under Section 23 of the Pocso Act, Section 74 of the Juvenile Justice Act and IPC Sections 228A and Section 228A.
 
 
"
Labourer raped by man who offered to drop her to sister’s village,2018-07-21T07:12:51+05:30,"BENGALURU: A 25-year-old   woman suffering from nutritional deficiency was allegedly raped by a 40-year-old man at   near   on Thursday morning.

 The accused, identified as  , a resident of Kuntanahalli and employee of a private factory, has been detained. “We picked up the accused on Friday after we received a complaint from the woman. We will produce him before the court once we complete the arrest procedure,” a senior police officer said.
 
 Police said the woman, a daily-wage   and resident of a village near Doddaballapura, was suffering from ailments resulting from nutritional deficiency. She was undergoing treatment at Nutritional Club, Doddaballapura. 
 
 On Thursday, the woman walked from her village to Doddaballapura, 5km away. After the treatment, she decided to visit her sister who stays in another village nearby. She boarded a bus to Aralumallige and began walking from there when the accused accosted her around 10.30am and offered to drop her on his TVS XL moped.
 
 However, Chennakeshava steered his vehicle towards a eucalyptus grove. The woman sensed something amiss and asked him to stop. When Chennakeshava did not heed her request, she jumped off the vehicle. The accused lost control over the vehicle and fell. He chased the woman, caught her, dragged her into the grove, assaulted her physically and allegedly raped her.
 
 The woman managed to reach her sister’s home after the incident and lodged a complaint with Doddaballapura Rural police. Chennakeshava has been booked for  , assault and also under the Scheduled Castes and Tribes (Prevention of Atrocities) Act 1989. 
 
 
"
Chandigarh woman claims 50 men raped her in Panchkula guesthouse,2018-07-21T09:29:06+05:30,"CHANDIGARH: A   has alleged she was locked up in an isolated guesthouse in  's Morni Hills area and raped by around 50 men over a period of four days from July 15 to 18. According to an FIR, the 21-year-old was raped by more than 10 men daily. 

 
 Police have arrested the guest house owner, Sunil Kumar, and his friend Avtar Singh and suspended two assistant sub-inspectors, one of them a woman, and a constable for refusing to register a complaint when she first approached them on Thursday. The husband told TOI that cops posted at the women's police station in Panchkula told them to go to Chandigarh to file a complaint as they were not residents of Panchkula. 
 
 The husband said that Sunil offered his wife a housekeeping job at the guest house for a salary of Rs 12,000. He took her to his guest house on July 15. In her complaint, the woman alleged that Sunil was the first to   her. Later, other persons came to the guest house and raped her, one by one. She claimed that she was kept sedated with liquor and medication.
 
 The husband alleged that he tried to contact his wife several times. She would pick up the calls initially and say she would return soon. Later, Sunil started taking the calls and assured him that she would come back in a couple of days.
 
 Satish Kumar, Chandigarh DSP of east division, said that medical examination has confirmed rape and they have registered an FIR. The accused were sent to judicial custody for 14 days. 
 
 
"
"MP: 55-year-old raped, murdered in Betul",2018-07-21T09:54:05+05:30,"BHOPAL: A 55-year-old woman was raped and   district on Thursday night. Her nude body, with gruesome bite injuries, was found on Friday morning in a farm.

 
 Villagers are shocked by the crime, more so because of the respect she had in the locality. She had raised her two daughters single-handedly by doing manual labour for 25 years and even married them off. “Sometimes, she stayed with her daughters and sometimes at her home. For the past two months, she was staying on the village outskirts, taking care of cattle,” said Betul Bazar police station in-charge Amar Das Kanare, adding that her body was found in a maize farm.
 
 “Her body was covered with a saree, which seemed to have been put afterwards. There were signs of struggle. She had bite marks on her cheeks, injuries on her ears and private parts. Prima facie, it seems she was raped and murdered. We are waiting for the autopsy report,” Kanare said.
 
 
"
Child rape case: Family demands death penalty to all 17 accused,2018-07-20T05:39:09+05:30,"CHENNAI: Family members of the 12-year-old Chennai girl, who was repeatedly raped by more than 20 men for seven months, have demanded that all the rapists should be awarded death penalty. 

 Talking to TOI on Thursday, the survivor's elder sister and mother said the family moved out of the neighbourhood where the crime happened. 
 
  ""My girl has been complaining of severe body pain. We have taken her out of her school till the police formalities get over,"" said the mother.
 
 The sister said she suspected something was wrong when he saw lift operator Ravi Kumar touching the younger girl's hand in a strange way. 
 
 ""I asked her why she didn't protest when the stranger touched her. That's when she said she had undergone more severe experiences. She told us the horror stories one by one,"" the elder sister said. 
 
 She informed the parents and they approached the Secretariat Colony police station. The complaint was later forwarded to the Ayanavaram all-woman police station.
 
 Senior counsel S Ananthanarayanan, who is representing the girl in court, said the accused had threatened the girl with knives and given her sedatives before sexually assaulting her repeatedly.
 
 Activist Apsara Reddy said she was helping the family which is clueless while dealing with police and child welfare committee officials. 
 
 ""I've taken up this case after the Hasini murder case, in which prime suspect Dhasvanth was convicted for murdering a raping and murdering a girl,"" Reddy said.
 
 So far 17 men have been arrested; police are on the lookout for at least four more. 
 
 Officials at Puzhal prison said none of the accused seemed to be showing any sign of remorse. One of them suffered from severe wheezing and was shifted to a hospital. ""We are keeping a close watch on all the accused. They have been kept in separate cells in the same block,"" said an official.
 
 On information that the accused had sedated the girl repeatedly, police teams have been making inquiries at pharmacies in and around Secretariat Colony and Ayanavaram about people who have bought prescription drugs, especially sedatives. 
 
 The security guard is suspected to have bought these drugs from a nearby pharmacy.
 
 Police said it was the 60-year-old lift operator, Ravi Kumar, who started the assault. He later brought in his acquaintances, who also raped the girl. 
 
 Ravikumar had earlier worked at a maternity hospital, where he reportedly learned about the use of certain medicines. 
 
 ""He knew about some drugs given to women during labour,"" said a police officer. ""We are investigating what kind of drugs he had given the girl.""
 
 
"
Orphaned minor girl from Kullu raped in Bangalore,2018-07-21T11:03:23+05:30,"MANALI: A minor girl from   was allegedly taken to Bangalore by a married man and raped there. The incident happened two weeks back. 

 Police said the girl was an orphan and lived with her maternal uncle. She told cops that her maternal uncle got her married to a person from Bangalore who was already married. 
 
 Kullu superintendent of police Shalini Agnihotri said police are still verifying whether the girl was married to the man. ""We are seeking some evidence of the marriage like photographs or registration details. At present we are moving ahead with the facts that the girl is a minor and the man who took her to Banglore is already married,"" she said.
 
 The case has been registered at Banjar police station under various acts of   and kidnapping and sections 4, 6 and 17 of the Protection of Children from Sexual Offences Act (POCSO), the SP said. 
 
 
"
Minor’s rape: Man ready to wed survivor,2018-07-21T08:54:10+05:30,"PANAJI: Goa Mahila Congress president   on Friday told reporters that the male friend of the unwed mother, whose issue she raised before the Goa State Commission for Women, had agreed to marry the woman. 

 It was only after her intervention, Coutinho claimed, the police issued an arrest warrant against the man following which he gave a letter stating he was ready to marry the woman, take the baby home and move the family into a rented premises. Coutinho said he promised to get the civil registration done within two weeks and that the party was happy that it has “managed to get justice”. Further, she said the chairperson of the commission was a puppet in the hands of the government. 
 
 The chairperson had written to DGP Muktesh Chander, against Coutinho for disclosing the survivor’s identity .
 
 
"
61-year-old arrested for raping granddaughter's minor friend,2018-07-19T11:06:28+05:30,"BHUBANESWAR: Kharavel Nagar police on Wednesday arrested a 61-year-old man on charges of raping his  's   - an 11-year-old - on Monday evening. The accused was identified as Ajay Barik. Barik lives in a slum in the Kharavel Nagar area. Police said the minor survivor is a resident of the the same slum. 

 
 
 The survivor, said police, had come to Barik's house to play with the accused's granddaughter, at around 5 pm on Monday. Barik was alone at the house and the two girls were playing in the backyard. In her complaint, the   survivors mother alleged that Barik had sent his granddaughter out to buy biscuits from a nearby store. 
 
  
  
 
 ""He deliberately asked my daughter to wait in the house until her friend returned with the biscuits. Minutes after his granddaughter left the house, he raped my daughter by gagging her mouth. He even threatened her of dire consequences if she disclosed the information to anyone,"" the survivor's mother said.
 
 The mother said that her daughter returned home crying in the evening and narrated her ordeal in full. ""We went to Barik's house. He initially insisted that he was innocent. Then he began apologising. The next day we lodged a complaint against him,"" she said. 
 
 Police said they received the complaint from the survivor's mother on Tuesday. She was medically examined. ""We are waiting for a medical report. A rape case was registered against the man. We have arrested him,"" deputy commissioner of police, Anup Sahoo, said. 
 
 Last year, at least 82 minor girls were raped in Bhubaneswar. The number was 77 in 2016. Police said, in most of the cases, the rape survivors and accused had been acquaintances.
 
 
"
"Rape survivor argues own case at Kerala HC, wins",2018-07-17T19:40:36+05:30,"KOCHI: The   has quashed a case falsely-foisted upon a rape survivor by men allegedly employed by her rapist to prevent her from attending the proceedings in the rape case. The survivor had argued the case herself in court.

  had registered the case against the 30-year-old survivor, who is a doctor, on a complaint filed by 34-year-old   last year. The 30-year-old survivor, who is a doctor, was accused of slapping Rajeesh on the right cheek and calling him a ‘bastard’ after parking her car on a public road. The incident had allegedly occurred while police personnel, who were summoned by the doctor, were present at the scene. On the doctor’s complaint, a case was registered against Rajeesh and others stating that they had obstructed her while she was taking her car out of her house and had verbally abused her.
 
 It was argued by the survivor that the case was falsely registered against her and that the alleged incident, and similar others prior to it, occurred in the days immediately preceding the proceedings in the rape case. The intention of the accused is to prevent her from appearing in the main case and proceed with the trial and they are acting as instructed by the rape-case accused, the survivor had alleged. She had also pointed out that one of the accused in the scuffle had earlier approached her with an offer from the rape-case accused to settle the case.
 
 In the judgment quashing the case against the survivor, justice   cited discrepancy between the first information statement of Rajeesh and the wound certificate issued by the doctor who treated him immediately after the alleged incident. The Rajeesh’s statement said he was slapped on the right cheek, the doctor noticed tenderness on both sides of the face. The court said it is a suspicious circumstance and also noted that the police person and other persons of the locality, who were allegedly present there, were not cited as witnesses.
 
 Further, the court said calling someone ‘bastard’ cannot be said to be obscene by no stretch of imagination and the offence of uttering obscenity charged against the petitioner is not sustainable.
 
 Asked why she chose to argue the case herself, the survivor told TOI, “Nobody can present facts correlating with documents and evidence better than one who experienced it. My experience in court '3C' that awaited afternoon was fulfilling and are moments I will never forget. I'm ever grateful to Justice Abraham Mathew for hearing my arguments and analysing the facts. With the questions asked to the respondent's advocate, I understood that the Judge had taken effort to go through the draft prior to the hearing which was a blessing & relief for me, since I realized I had forgotten to mention two main points in being nervous. On knowing the result, I felt my body and mind thank me. It cost me a lot, but I hope this will be a lesson to those assailants and the corrupted local police to dare repeat it again.”
 
 She also complained that Social Justice Department of the state government provided no help to her despite promising it earlier. “Social justice department did nothing and such bodies are sadly for namesake and non-functional. I state this with no shame to admit facts. This is also a dangerous fact as it helps promote crime by instilling confidence to assailants of inaction of authorities. I had travelled to Trivandrum and met   (IPS) at Police HQ even before this case was 'charge-sheeted', also contacted her as matters kept getting worse but ironically she involves in 'victim shaming' as an excuse to not do her part. On learning this, I further reported it to their department by registered posts with acknowledgement, with no avail. It’s important not to be disheartened on knowing certain authorities don’t function as expected to,” the survivor said.
 
"
Nursery kid rape: DM says ‘lifeguard’ not police-verified,2018-07-18T04:48:21+05:30,"GREATER NOIDA: The   school where a   student was allegedly raped by a “pool lifeguard” didn’t get a   verification done of the accused despite hiring him over a decade ago, the district magistrate has said. 

 
 The accused, Chandi Das, who had been hired as a pump operator, would double as an attendant to students during horse-riding sessions and man the pool when kids went for swimming. 
 
 Following the death of a student in a   school in September last year, the Gautam Budh Nagar administration had made it mandatory for all schools to send a list of documents identifying its employees. “Despite stressing on police verification of all employees, several schools have been found to have not done it. 
 
 Even the school where this incident has taken place hadn’t got the accused verified. He has been working there for over 10 years,” the district magistrate, BN Singh, said during a meeting with principals of several schools in the district. “I have also been told that a lot of people come and work in the schools with visitors’ cards. 
 
 We will have to verify this,” he added. Singh has formed a committee to examine security arrangements for students at the Greater Noida school. The principal of the school where the alleged rape took place declined to comment, saying the allegation was being probed. 
 
 The principals of some other schools, however, said that police verification was a time-taking process and a number of their applications was awaiting approval. Agroup of parents, especially those whose children are in the junior wing, said they would not send their kids to the school where the alleged rape took place for the time being. The parents of the three and a half year old child said she was still traumatised and crying intermittently. The parents said they were talking to her continuously to make her forget the incident.
 
"
HC quashes false case against rape survivor,2018-07-18T07:30:14+05:30,"KOCHI: The Kerala high court has quashed a   registered against a   by men allegedly employed by her rapist to prevent her from attending proceedings in the case. The survivor had argued the case herself in court.

 
 Kalamassery police had registered the case against the 30-year-old survivor, a doctor, on a complaint filed by Rajeesh Babu P N (34) last year. The survivor was accused of slapping Rajeesh on his cheek and calling him a ‘bastard’ after parking her car on a public road, allegedly in the presence of police personnel summoned by her. A case was registered against Rajeesh and others also on charges that they obstructed the doctor while she was taking her car out of her house.
 
 The survivor argued that the case was false and the alleged incident, like similar incidents earlier, had occurred on days preceding proceedings in the rape case. She said the accused were acting on the instructions of the rape-case accused and one of them had earlier approached her with an offer from the rape-case accused to settle the case.
 
 In his judgment, Justice K Abraham Mathew cited discrepancies between the first information statement of Rajeesh and the wound certificate issued by a doctor. Rajeesh’s statement said he was slapped on the right cheek while the doctor noticed tenderness on both sides of the face. The court also said the police personnel and other persons who were allegedly present on the spot were not cited as witnesses.
 
 It said calling someone ‘bastard’ cannot be said to be obscene by no stretch of imagination and the offence of uttering obscenity charged against the petitioner is not sustainable.
 
 Asked why she chose to argue the case herself, the survivor told TOI that nobody can present facts correlating with documents and evidence better than one who experienced it. “I'm grateful to Justice Abraham Mathew for hearing my arguments and analysing the facts. I understand that the judge had taken the effort to go through the draft prior to the hearing which was a blessing & relief for me, as I realized that I had forgotten to mention two main points in my nervousness… It cost me a lot, but I hope this will be a lesson to those assailants and the corrupt local police.”
 
 She also alleged that the social justice department provided no help to her despite promising it earlier. “Such bodies are sadly for namesake and non-functional… I had travelled to Trivandrum and met Nishanthini (IPS) at police headquarters even before this case was 'charge-sheeted' but she was more interested in ‘victim-shaming’. I reported this to the department through registered posts with acknowledgement, but to no avail,” she said.
 
 
"
"Man barges into house, rapes 8-year-old",2018-07-18T07:45:00+05:30,"LUDHIANA: A man barged into a house and allegedly raped an eight-year-old girl in city on Monday. 

 
 The survivor’s father said in his police complaint, “Around 5am, I went out for some work. When I returned 20 minutes later, I saw a man scaling the boundary wall of my house. I could not chase him as I rushed to my daughter on hearing her cries. When I went to my daughter, I found she had been  .” 
 
 The accused had barged into the house from the main gate. The survivor’s mother and brother were at home when the incident took place, but they were sleeping in another room, said investigating officer assistant sub-inspector Gurbakhshish Singh. 
 
 The police have registered a case under sections 376 (rape) of the IPC and Prevention of Children from Sexual Offences (POCSO) Act. 
 
 
"
"Russian woman’s rape: Judge wants district administration, cops to act",2018-07-19T07:54:18+05:30,"CHENNAI: Days after a 21-year-old   woman was allegedly drugged and raped in a service apartment along the   path in the temple town of  , the district legal services authority ( ) directed the collector and   (SP) to take immediate action against sale of   and  .

 
 
 The authority on Wednesday also instructed officials to take action regarding overstay of foreigners. It directed officials to submit a detailed report of compliance on or before July 30. 
 
 As on date, neither the district administration nor the police department has details of the foreigners in the district, a senior official in the district administration said. 
 
 As per the provisions of section 9 of the Legal Services Authority Act, the DLSA’s constituted committee comprising chairman K Mahizhenthi and secretary and sub-judge K Rajmohan decided to initiate proceedings in public interest and safety, the official communication from the DLSA to collector K S Kandasamy and SP R Ponni read.
 
 “We have received complaints on July 16 and 17 about illegal hotels, paying guest accommodation, where foreign nationals were staying. There were complaints that banned drugs have been sold in several places along the 14km stretch of the Girivalam path and surrounding areas in the temple town,” Rajmohan told TOI.
 
 Mahizhenthi, who is also the principal district judge, in the communication, stated that sale of prohibited drugs went unabated, particularly “amid sadhus and foreigners in proximity of Girivalam, hotels and other hidden places”.
 
 The DLSA has also mentioned the police department failing to enforce the Foreigners Act 1946, Registration of Foreigners Rules 1992 and Foreigners (Amendment) Act 2004. These rules and laws recommend, regulating and restricting foreigners and their continuous presence (over stay) in the country.
 
 A police officer, not less than the rank of SP, is legally bound to get particulars of the foreigners visiting the respective district, he said and criticised the officials for failing to keep track of their movements and stay.
 
 Reacting to the direction from the DLSA, Kandasamy told TOI that it was an ‘eye-opener’. “We will take necessary action to regulate the hotel industry and keep track of foreigners,” he said.
 
 
"
Child rape: How cops are building a watertight case,2018-07-18T06:22:07+05:30,"CHENNAI: A day after the gang rape of a 12-year-old girl by 22 men for more than seven months came to light, the Chennai police, who have arrested 17 men so far, have formed a special team to build a watertight case against the suspects under the Pocso Act. Pocso mandates completion of in-camera trial within three months.

 
 Most of the accused are watchmen, plumbers and water can delivery boys either working in or frequenting the apartment complex where the girl lives with her parents. Police plan to file the chargesheeet before the suspects get bail; they would conduct an identification parade inside Puzhal central jail soon, said officials. For now, the men have been remanded in judicial custody till July 31.
 
  
 Police would also register statements under Section 164 of CrPC in the presence of a magistrate so that none of the accused backtracks during deposition. Officers are also checking if the suspects had targeted any other child in the neighbourhood.
 
 With a mandate for speedy investigation, deputy commissioner of police, Kilpauk range, J Rajendran has assigned all-woman inspector Vijaya   to probe the case. The victim will be sent for a medical examination and her school uniform, which she was wearing last week, have been sent to the forensic department which will check for traces of semen.
 
 “This is a sensitive case and we will collect all forensic evidence possible to prove that the suspects are guilty of sexually assaulting the child. The men noted the movements of the girl’s father who goes to his shop on Ritchie Street in the evening and targeted her when her mother left home to help out her father,” said a senior police officer.
 
 Police have recovered videos of the sexual assault besides sachets of condoms hidden inside a switchboard near the lift room and in the motor room of the apartment complex.
 
 Police are yet to apprehend five others involved in the crime. They have recovered footage from two CCTV cameras from outside the apartment and have identified the suspects with them. “These men brought in new men from outside other than the security guards, plumbers and gardeners soon after the child returned from school,” said an investigating officer.
 
 Police are also probing two firms — FOCUS and UKFS — where the suspects were employed. They are checking whether the firms were licensed and whether they had verified antecedents of these men before hiring.
 
 “Though both the firms claimed to have licences, we are trying to find out whether pre-employment screening was done. This is a mandatory process of investigating the backgrounds of potential employees,” he said.
 
 
"
,,
Russian woman raped in Tamil Nadu temple town,2018-07-18T12:53:11+05:30,"CHENNAI/TIRUVANNAMALAI: A 21-year-old Russian woman was allegedly drugged and gang-raped in a service apartment on a visit to the pilgrimage town of  , 190km southwest of Chennai, police said on Tuesday.

 
 Investigators detained six men for questioning after one of them took the unconscious woman to hospital on Monday and a doctor who examined her alerted police.
 
 Tiruvannamalai Town sub-inspector J Illavarasi registered a case under IPC Section 376 (rape) and Section 511 (punishment for attempting to commit offences punishable with imprisonment for life or other imprisonment).
 
 “A medical report said she had bite marks on her face and hands and scratch marks on her upper body,” a district administration official said quoting a police statement. “It also confirmed sexual abuse.” Investigators have seized drugs from the apartment. 
 
 One of the six suspects told police he had accompanied the woman to the temple and ashram. “He said she invited him to the apartment on Saturday night,” a policeman said. The accused said they had consensual sex that night and the following day and claims that he found her unconscious when he returned to the apartment on Monday evening after going out to buy vegetables and fruits for her.”
 
 
 
"
